serid,type,time
1.3.12.2.1107.5.1.4.67176.30000016032300024842100060244,LungLeaf-PostProcessingAndDetection,20.97500
1.3.12.2.1107.5.1.4.67176.30000016032300024842100015144,LungSeg-LungSegPrediction-StageOne,0.05514
1.3.12.2.1107.5.1.4.67176.30000016032300024842100015144,LungSeg-LungSegPrediction,0.37006
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Preprocess-Cpp,39.39983
1.3.12.2.1107.5.1.4.67176.30000016032300024842100060244,LungLeaf-PositionPrediction,1.00153
1.3.12.2.1107.5.1.4.67176.30000016032300024842100060244,LungSeg-LungSegPrediction-StageOne,0.06183
1.3.12.2.1107.5.1.4.67176.30000016032300024842100060244,LungSeg-LungSegPrediction,0.41975
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,Detection-2ModelPredict,63.77480
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,Detection-2ModelGetPbb,1.21537
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,Detection-Concat,0.00008
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,Detection-Dbscan,1.96859
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,Detection-Relocate,0.00088
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,PostProcess-AirwayModel,0.50648
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Preprocess-Cpp,40.43412
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,PostProcess-fpAreaCheck,0.00298
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,PostProcess-NoduleSegmentation,6.34105
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,PostProcess-DensityClassification,0.82900
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,PostProcess-MaliClassification,2.31414
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-FissurePreproc,1.64997
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Preprocess-Python,26.08099
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-PrepareLoader,0.00005
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-FissureSegmentation-SlidingWindow,7.75069
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Preprocess-Python,18.96005
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-PrepareLoader,0.00007
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-GeneratePatches,13.72447
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-SplitPatches,0.00027
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-GeneratePatches,9.33934
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-SplitPatches,0.00015
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Preprocess-Cpp,36.43306
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-FissureSegmentation-PatchPrediction,17.00784
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-FissureSegmentation-MergeResult,0.05097
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-FissureSegmentation,28.52965
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Preprocess-Cpp,47.78257
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-PostProcessingAndDetection,9.55515
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungLeaf-PositionPrediction,0.00042
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungSeg-LungSegPrediction-StageOne,0.05738
1.3.12.2.1107.5.1.4.67176.30000016032800111982600020918,LungSeg-LungSegPrediction,0.31915
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Preprocess-Python,20.26334
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-PrepareLoader,0.00007
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Preprocess-Python,27.13965
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-GeneratePatches,16.51482
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-SplitPatches,0.00029
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Preprocess-Cpp,41.80278
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-GeneratePatches,14.75125
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-SplitPatches,0.00019
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Preprocess-Cpp,33.03856
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Preprocess-Python,18.56321
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-PrepareLoader,0.00005
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,Detection-2ModelPredict,115.62905
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,Detection-2ModelGetPbb,1.33670
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,Detection-Concat,0.00014
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,Detection-Dbscan,0.92251
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,Detection-Relocate,0.00075
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,PostProcess-AirwayModel,0.68407
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-GeneratePatches,12.23868
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-SplitPatches,0.00016
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,PostProcess-fpAreaCheck,0.00019
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,PostProcess-NoduleSegmentation,2.50574
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,PostProcess-DensityClassification,0.76379
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,PostProcess-MaliClassification,1.39823
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-FissurePreproc,1.09661
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Preprocess-Python,22.05062
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-PrepareLoader,0.00008
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-FissureSegmentation-SlidingWindow,11.90141
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-GeneratePatches,13.71799
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-SplitPatches,0.00028
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,Detection-2ModelPredict,156.58961
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,Detection-2ModelGetPbb,1.58669
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,Detection-Concat,0.00010
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,Detection-Dbscan,4.83479
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,Detection-Relocate,0.00106
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,PostProcess-AirwayModel,0.61807
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-FissureSegmentation-PatchPrediction,39.78949
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-FissureSegmentation-MergeResult,0.04228
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-FissureSegmentation,55.94118
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-PostProcessingAndDetection,10.25878
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungLeaf-PositionPrediction,0.00024
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungSeg-LungSegPrediction-StageOne,0.02996
1.3.12.2.1107.5.1.4.67176.30000016032900070656800014515,LungSeg-LungSegPrediction,0.24178
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,PostProcess-fpAreaCheck,0.00194
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,PostProcess-NoduleSegmentation,30.12280
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,PostProcess-DensityClassification,7.81211
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,PostProcess-MaliClassification,9.90062
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-FissurePreproc,1.18427
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-2ModelPredict,173.89572
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-2ModelGetPbb,1.14374
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-Concat,0.00012
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-FissureSegmentation-SlidingWindow,16.03565
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Preprocess-Cpp,31.09105
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Preprocess-Python,18.31198
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-PrepareLoader,0.00005
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-Dbscan,24.10523
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,Detection-Relocate,0.00114
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,PostProcess-AirwayModel,0.91822
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-GeneratePatches,11.19355
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-SplitPatches,0.00025
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-FissureSegmentation-PatchPrediction,62.50540
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-FissureSegmentation-MergeResult,0.05922
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-FissureSegmentation,83.99584
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-2ModelPredict,253.43574
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-2ModelGetPbb,1.62848
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-Concat,0.00011
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,PostProcess-fpAreaCheck,0.00150
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,PostProcess-NoduleSegmentation,26.88307
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,PostProcess-DensityClassification,6.66065
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,PostProcess-MaliClassification,6.96459
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-FissurePreproc,1.34317
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-Dbscan,4.20306
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,Detection-Relocate,0.00090
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-PostProcessingAndDetection,14.86433
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungLeaf-PositionPrediction,0.00028
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungSeg-LungSegPrediction-StageOne,0.08013
1.3.12.2.1107.5.1.4.67176.30000016032900070656800012724,LungSeg-LungSegPrediction,0.43748
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,PostProcess-AirwayModel,0.68566
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-FissureSegmentation-SlidingWindow,12.51893
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,PostProcess-fpAreaCheck,0.00091
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,PostProcess-NoduleSegmentation,10.71263
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,PostProcess-DensityClassification,2.51797
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,PostProcess-MaliClassification,3.33358
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-FissurePreproc,1.19207
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-FissureSegmentation-SlidingWindow,16.94242
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-FissureSegmentation-PatchPrediction,28.60678
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-FissureSegmentation-MergeResult,0.03782
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-FissureSegmentation,46.31817
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Preprocess-Cpp,31.68916
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-PostProcessingAndDetection,10.06483
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungLeaf-PositionPrediction,0.00038
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungSeg-LungSegPrediction-StageOne,0.06482
1.3.12.2.1107.5.1.4.67176.30000016032900070656800045860,LungSeg-LungSegPrediction,0.37929
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Preprocess-Python,13.87754
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-PrepareLoader,0.00005
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-GeneratePatches,9.92956
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-SplitPatches,0.00012
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-2ModelPredict,258.20588
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-2ModelGetPbb,1.50304
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-Concat,0.00024
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-2ModelPredict,296.08737
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-2ModelGetPbb,1.97495
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-Concat,0.00018
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-2ModelPredict,313.63111
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-2ModelGetPbb,1.97000
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-Concat,0.00018
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-FissureSegmentation-PatchPrediction,51.19957
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-FissureSegmentation-MergeResult,0.09710
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-FissureSegmentation,74.44692
1.3.12.2.1107.5.1.4.67176.30000016042800074567000010045,Preprocess-Cpp,43.73592
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-PostProcessingAndDetection,18.88169
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungLeaf-PositionPrediction,0.00032
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-2ModelPredict,277.94825
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungSeg-LungSegPrediction-StageOne,0.07722
1.3.12.2.1107.5.1.4.67176.30000016032900070656800019309,LungSeg-LungSegPrediction,0.49899
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-2ModelGetPbb,1.86900
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-Concat,0.00019
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-2ModelPredict,168.39613
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-2ModelGetPbb,1.33381
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-Concat,0.00014
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-Dbscan,11.01558
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,Detection-Relocate,0.00140
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,PostProcess-AirwayModel,0.19107
1.3.12.2.1107.5.1.4.67176.30000016042800074567000010045,Preprocess-Python,27.97493
1.3.12.2.1107.5.1.4.67176.30000016042800074567000010045,Detection-PrepareLoader,0.00007
1.3.12.2.1107.5.1.4.67176.30000016042800074567000010045,Detection-GeneratePatches,14.11887
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-2ModelPredict,84.18095
1.3.12.2.1107.5.1.4.67176.30000016042800074567000010045,Detection-SplitPatches,0.00031
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-2ModelGetPbb,1.08665
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-Concat,0.00011
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-Dbscan,0.48902
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,Detection-Relocate,0.00081
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,PostProcess-AirwayModel,0.46942
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-Dbscan,31.70221
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,Detection-Relocate,0.00199
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,PostProcess-fpAreaCheck,0.00019
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,PostProcess-NoduleSegmentation,3.52042
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,PostProcess-DensityClassification,0.09577
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,PostProcess-MaliClassification,0.40179
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-FissurePreproc,1.95214
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,PostProcess-AirwayModel,0.29920
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,PostProcess-fpAreaCheck,0.00226
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,PostProcess-NoduleSegmentation,30.37803
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,PostProcess-DensityClassification,1.34889
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,PostProcess-MaliClassification,5.18939
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-Dbscan,55.45790
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,Detection-Relocate,0.01115
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,LungLeaf-FissurePreproc,2.30054
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-FissureSegmentation-SlidingWindow,13.21573
1.3.12.2.1107.5.1.4.67176.30000016051300065509300018922,Preprocess-Cpp,42.03159
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-Dbscan,54.21221
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,Detection-Relocate,0.00257
1.3.12.2.1107.5.1.4.67176.30000016040600121211200007289,PostProcess-AirwayModel,0.40175
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-FissureSegmentation-PatchPrediction,10.78543
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,LungLeaf-FissureSegmentation-SlidingWindow,18.47856
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-FissureSegmentation-MergeResult,0.06294
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-FissureSegmentation,28.77156
1.3.12.2.1107.5.1.4.67176.30000016051300065509300018922,Preprocess-Python,16.94128
1.3.12.2.1107.5.1.4.67176.30000016051300065509300018922,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-Dbscan,47.22007
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,Detection-Relocate,0.00314
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,PostProcess-fpAreaCheck,0.00256
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,PostProcess-NoduleSegmentation,26.12773
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,PostProcess-DensityClassification,2.16641
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,PostProcess-MaliClassification,5.14885
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,LungLeaf-FissurePreproc,1.66206
1.3.12.2.1107.5.1.4.67176.30000016051300065509300018922,Detection-GeneratePatches,11.08255
1.3.12.2.1107.5.1.4.67176.30000016051300065509300018922,Detection-SplitPatches,0.00013
1.3.12.2.1107.5.1.4.67176.30000016042123592018300008778,PostProcess-AirwayModel,0.52442
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-PostProcessingAndDetection,15.68951
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungLeaf-PositionPrediction,0.00033
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungSeg-LungSegPrediction-StageOne,0.05630
1.3.12.2.1107.5.1.4.67176.30000016042600215764800009176,LungSeg-LungSegPrediction,0.47384
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,LungLeaf-FissureSegmentation-PatchPrediction,19.09167
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,LungLeaf-FissureSegmentation-MergeResult,0.09755
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,LungLeaf-FissureSegmentation,43.19567
1.3.12.2.1107.5.1.4.67176.30000016042300031706100008736,LungLeaf-FissureSegmentation-SlidingWindow,15.22124
1.3.12.2.1107.5.1.4.67176.30000016041800535419600052366,PostProcess-AirwayModel,0.83092
1.3.12.2.1107.5.1.4.67176.30000016032900070656800037529,LungLeaf-PostProcessingAndDetection,21.61051
